district,latitude,longitude,disease,risk_index,date,cases_reported,population
Peshawar,34.0151,71.5249,malaria,89,2025-08-08,300,4608919
Peshawar,34.0151,71.5249,malaria,79,2025-08-15,305,1780658
Peshawar,34.0151,71.5249,malaria,83,2025-08-22,87,4674643
Peshawar,34.0151,71.5249,malaria,76,2025-08-29,195,2776800
Peshawar,34.0151,71.5249,malaria,41,2025-09-05,76,4718535
Peshawar,34.0151,71.5249,malaria,37,2025-09-12,59,3067363
Peshawar,34.0151,71.5249,malaria,66,2025-09-19,376,4647305
Peshawar,34.0151,71.5249,malaria,76,2025-09-26,27,998469
Peshawar,34.0151,71.5249,malaria,63,2025-10-03,69,1282960
Peshawar,34.0151,71.5249,malaria,77,2025-10-10,102,2399476
Peshawar,34.0151,71.5249,malaria,58,2025-10-17,470,2136673
Peshawar,34.0151,71.5249,malaria,81,2025-10-24,499,550076
Peshawar,34.0151,71.5249,malaria,34,2025-10-31,52,668681
Peshawar,34.0151,71.5249,cholera,48,2025-08-08,37,2503182
Peshawar,34.0151,71.5249,cholera,39,2025-08-15,40,2331376
Peshawar,34.0151,71.5249,cholera,47,2025-08-22,40,4688095
Peshawar,34.0151,71.5249,cholera,77,2025-08-29,64,3026186
Peshawar,34.0151,71.5249,cholera,46,2025-09-05,90,4565057
Peshawar,34.0151,71.5249,cholera,53,2025-09-12,120,2209118
Peshawar,34.0151,71.5249,cholera,75,2025-09-19,344,677657
Peshawar,34.0151,71.5249,cholera,45,2025-09-26,2,4735758
Peshawar,34.0151,71.5249,cholera,48,2025-10-03,98,930121
Peshawar,34.0151,71.5249,cholera,38,2025-10-10,63,2437953
Peshawar,34.0151,71.5249,cholera,47,2025-10-17,8,1589379
Peshawar,34.0151,71.5249,cholera,62,2025-10-24,449,911736
Peshawar,34.0151,71.5249,cholera,70,2025-10-31,406,2448083
Peshawar,34.0151,71.5249,influenza,49,2025-08-08,69,2320866
Peshawar,34.0151,71.5249,influenza,21,2025-08-15,22,4292021
Peshawar,34.0151,71.5249,influenza,32,2025-08-22,20,2695362
Peshawar,34.0151,71.5249,influenza,42,2025-08-29,98,4443286
Peshawar,34.0151,71.5249,influenza,60,2025-09-05,141,2150552
Peshawar,34.0151,71.5249,influenza,66,2025-09-12,11,2506960
Peshawar,34.0151,71.5249,influenza,79,2025-09-19,78,3569308
Peshawar,34.0151,71.5249,influenza,73,2025-09-26,59,3454894
Peshawar,34.0151,71.5249,influenza,80,2025-10-03,212,4366157
Peshawar,34.0151,71.5249,influenza,28,2025-10-10,47,2541506
Peshawar,34.0151,71.5249,influenza,49,2025-10-17,15,3527030
Peshawar,34.0151,71.5249,influenza,58,2025-10-24,264,1185069
Peshawar,34.0151,71.5249,influenza,28,2025-10-31,62,2576654
Peshawar,34.0151,71.5249,covid19,34,2025-08-08,95,1022012
Peshawar,34.0151,71.5249,covid19,12,2025-08-15,81,4613777
Peshawar,34.0151,71.5249,covid19,23,2025-08-22,45,2063590
Peshawar,34.0151,71.5249,covid19,14,2025-08-29,33,3314129
Peshawar,34.0151,71.5249,covid19,39,2025-09-05,91,3330745
Peshawar,34.0151,71.5249,covid19,31,2025-09-12,51,4432218
Peshawar,34.0151,71.5249,covid19,24,2025-09-19,95,3692800
Peshawar,34.0151,71.5249,covid19,23,2025-09-26,4,1242639
Peshawar,34.0151,71.5249,covid19,35,2025-10-03,1,2020279
Peshawar,34.0151,71.5249,covid19,34,2025-10-10,28,2709863
Peshawar,34.0151,71.5249,covid19,34,2025-10-17,37,1813889
Peshawar,34.0151,71.5249,covid19,22,2025-10-24,9,2563993
Peshawar,34.0151,71.5249,covid19,25,2025-10-31,34,1410385
Quetta,30.1798,66.975,dengue,49,2025-08-08,4,1623619
Quetta,30.1798,66.975,dengue,43,2025-08-15,4,3651984
Quetta,30.1798,66.975,dengue,54,2025-08-22,331,3244074
Quetta,30.1798,66.975,dengue,40,2025-08-29,86,3726224
Quetta,30.1798,66.975,dengue,66,2025-09-05,73,3789615
Quetta,30.1798,66.975,dengue,47,2025-09-12,50,4109312
Quetta,30.1798,66.975,dengue,60,2025-09-19,373,3325126
Quetta,30.1798,66.975,dengue,54,2025-09-26,200,3437644
Quetta,30.1798,66.975,dengue,27,2025-10-03,92,4035596
Quetta,30.1798,66.975,dengue,36,2025-10-10,47,4660523
Quetta,30.1798,66.975,dengue,26,2025-10-17,0,4581639
Quetta,30.1798,66.975,dengue,49,2025-10-24,3,1076416
Quetta,30.1798,66.975,dengue,46,2025-10-31,96,1894077
Quetta,30.1798,66.975,malaria,46,2025-08-08,41,1717878
Quetta,30.1798,66.975,malaria,66,2025-08-15,402,3787049
Quetta,30.1798,66.975,malaria,81,2025-08-22,198,3880245
Quetta,30.1798,66.975,malaria,50,2025-08-29,81,3881218
Quetta,30.1798,66.975,malaria,48,2025-09-05,25,2527772
Quetta,30.1798,66.975,malaria,41,2025-09-12,75,1609410
Quetta,30.1798,66.975,malaria,55,2025-09-19,140,934110
Quetta,30.1798,66.975,malaria,48,2025-09-26,76,4080112
Quetta,30.1798,66.975,malaria,32,2025-10-03,66,855910
Quetta,30.1798,66.975,malaria,83,2025-10-10,264,1536181
Quetta,30.1798,66.975,malaria,75,2025-10-17,407,1852650
Quetta,30.1798,66.975,malaria,81,2025-10-24,91,4860253
Quetta,30.1798,66.975,malaria,73,2025-10-31,405,1912181
Quetta,30.1798,66.975,cholera,76,2025-08-08,396,4270519
Quetta,30.1798,66.975,cholera,36,2025-08-15,3,2552541
Quetta,30.1798,66.975,cholera,59,2025-08-22,35,3459137
Quetta,30.1798,66.975,cholera,81,2025-08-29,300,3885317
Quetta,30.1798,66.975,cholera,41,2025-09-05,10,2766335
Quetta,30.1798,66.975,cholera,66,2025-09-12,145,781382
Quetta,30.1798,66.975,cholera,44,2025-09-19,61,1968428
Quetta,30.1798,66.975,cholera,77,2025-09-26,293,2452824
Quetta,30.1798,66.975,cholera,79,2025-10-03,105,4553970
Quetta,30.1798,66.975,cholera,23,2025-10-10,90,4739742
Quetta,30.1798,66.975,cholera,72,2025-10-17,30,1595935
Quetta,30.1798,66.975,cholera,74,2025-10-24,100,3121758
Quetta,30.1798,66.975,cholera,53,2025-10-31,450,1425499
Quetta,30.1798,66.975,influenza,43,2025-08-08,4,2650857
Quetta,30.1798,66.975,influenza,57,2025-08-15,463,3251313
Quetta,30.1798,66.975,influenza,27,2025-08-22,28,4845385
Quetta,30.1798,66.975,influenza,74,2025-08-29,191,1728985
Quetta,30.1798,66.975,influenza,60,2025-09-05,167,1277136
Quetta,30.1798,66.975,influenza,46,2025-09-12,79,1270959
Quetta,30.1798,66.975,influenza,30,2025-09-19,44,3250590
Quetta,30.1798,66.975,influenza,56,2025-09-26,317,1010292
Quetta,30.1798,66.975,influenza,76,2025-10-03,249,3978222
Quetta,30.1798,66.975,influenza,42,2025-10-10,71,2935431
Quetta,30.1798,66.975,influenza,58,2025-10-17,372,1805864
Quetta,30.1798,66.975,influenza,69,2025-10-24,341,1862285
Quetta,30.1798,66.975,influenza,44,2025-10-31,12,561644
Quetta,30.1798,66.975,covid19,27,2025-08-08,26,4640600
Quetta,30.1798,66.975,covid19,27,2025-08-15,46,3831968
Quetta,30.1798,66.975,covid19,28,2025-08-22,35,932052
Quetta,30.1798,66.975,covid19,11,2025-08-29,60,2378168
Quetta,30.1798,66.975,covid19,17,2025-09-05,94,2691648
Quetta,30.1798,66.975,covid19,19,2025-09-12,98,3912258
Quetta,30.1798,66.975,covid19,16,2025-09-19,6,4782600
Quetta,30.1798,66.975,covid19,33,2025-09-26,29,3711792
Quetta,30.1798,66.975,covid19,17,2025-10-03,74,614031
Quetta,30.1798,66.975,covid19,19,2025-10-10,32,1176144
Quetta,30.1798,66.975,covid19,40,2025-10-17,0,3402984
Quetta,30.1798,66.975,covid19,10,2025-10-24,10,1496149
Quetta,30.1798,66.975,covid19,36,2025-10-31,90,4347326
Sialkot,32.4945,74.5229,dengue,46,2025-08-08,45,2308985
Sialkot,32.4945,74.5229,dengue,89,2025-08-15,412,4615214
Sialkot,32.4945,74.5229,dengue,36,2025-08-22,90,1464354
Sialkot,32.4945,74.5229,dengue,63,2025-08-29,458,3058028
Sialkot,32.4945,74.5229,dengue,57,2025-09-05,193,580632
Sialkot,32.4945,74.5229,dengue,40,2025-09-12,40,1990807
Sialkot,32.4945,74.5229,dengue,66,2025-09-19,272,902027
Sialkot,32.4945,74.5229,dengue,56,2025-09-26,42,4821673
Sialkot,32.4945,74.5229,dengue,24,2025-10-03,88,2520891
Sialkot,32.4945,74.5229,dengue,20,2025-10-10,39,2856772
Sialkot,32.4945,74.5229,dengue,41,2025-10-17,48,4307945
Sialkot,32.4945,74.5229,dengue,29,2025-10-24,30,2539408
Sialkot,32.4945,74.5229,dengue,57,2025-10-31,226,1421262
Sialkot,32.4945,74.5229,malaria,39,2025-08-08,43,1382263
Sialkot,32.4945,74.5229,malaria,47,2025-08-15,33,1713949
Sialkot,32.4945,74.5229,malaria,68,2025-08-22,489,4074346
Sialkot,32.4945,74.5229,malaria,68,2025-08-29,416,4112610
Sialkot,32.4945,74.5229,malaria,89,2025-09-05,151,2723045
Sialkot,32.4945,74.5229,malaria,72,2025-09-12,57,4325330
Sialkot,32.4945,74.5229,malaria,77,2025-09-19,444,2176022
Sialkot,32.4945,74.5229,malaria,63,2025-09-26,434,1866324
Sialkot,32.4945,74.5229,malaria,39,2025-10-03,16,2699677
Sialkot,32.4945,74.5229,malaria,52,2025-10-10,41,2553688
Sialkot,32.4945,74.5229,malaria,81,2025-10-17,94,2095464
Sialkot,32.4945,74.5229,malaria,56,2025-10-24,405,4743347
Sialkot,32.4945,74.5229,malaria,52,2025-10-31,153,2284119
Sialkot,32.4945,74.5229,cholera,53,2025-08-08,55,3619206
Sialkot,32.4945,74.5229,cholera,50,2025-08-15,44,3431798
Sialkot,32.4945,74.5229,cholera,81,2025-08-22,322,3947187
Sialkot,32.4945,74.5229,cholera,47,2025-08-29,13,4836880
Sialkot,32.4945,74.5229,cholera,46,2025-09-05,41,1215722
Sialkot,32.4945,74.5229,cholera,53,2025-09-12,148,2261247
Sialkot,32.4945,74.5229,cholera,42,2025-09-19,91,3912593
Sialkot,32.4945,74.5229,cholera,35,2025-09-26,36,692427
Sialkot,32.4945,74.5229,cholera,74,2025-10-03,339,746562
Sialkot,32.4945,74.5229,cholera,47,2025-10-10,74,4082316
Sialkot,32.4945,74.5229,cholera,30,2025-10-17,91,2884903
Sialkot,32.4945,74.5229,cholera,49,2025-10-24,74,2828684
Sialkot,32.4945,74.5229,cholera,53,2025-10-31,387,3588313
Sialkot,32.4945,74.5229,influenza,21,2025-08-08,81,823884
Sialkot,32.4945,74.5229,influenza,27,2025-08-15,75,2225836
Sialkot,32.4945,74.5229,influenza,66,2025-08-22,113,4690883
Sialkot,32.4945,74.5229,influenza,35,2025-08-29,52,2536565
Sialkot,32.4945,74.5229,influenza,74,2025-09-05,497,2775815
Sialkot,32.4945,74.5229,influenza,54,2025-09-12,358,2372299
Sialkot,32.4945,74.5229,influenza,67,2025-09-19,261,4105635
Sialkot,32.4945,74.5229,influenza,78,2025-09-26,74,1346426
Sialkot,32.4945,74.5229,influenza,52,2025-10-03,83,4460946
Sialkot,32.4945,74.5229,influenza,60,2025-10-10,379,1145702
Sialkot,32.4945,74.5229,influenza,58,2025-10-17,212,1797790
Sialkot,32.4945,74.5229,influenza,73,2025-10-24,77,4091297
Sialkot,32.4945,74.5229,influenza,43,2025-10-31,69,838217
Sialkot,32.4945,74.5229,covid19,22,2025-08-08,34,1719293
Sialkot,32.4945,74.5229,covid19,16,2025-08-15,40,3353535
Sialkot,32.4945,74.5229,covid19,11,2025-08-22,61,842209
Sialkot,32.4945,74.5229,covid19,39,2025-08-29,83,2537832
Sialkot,32.4945,74.5229,covid19,30,2025-09-05,11,2738327
Sialkot,32.4945,74.5229,covid19,40,2025-09-12,63,1755896
Sialkot,32.4945,74.5229,covid19,12,2025-09-19,22,4529341
Sialkot,32.4945,74.5229,covid19,15,2025-09-26,78,1882348
Sialkot,32.4945,74.5229,covid19,36,2025-10-03,54,4834121
Sialkot,32.4945,74.5229,covid19,14,2025-10-10,58,1970674
Sialkot,32.4945,74.5229,covid19,26,2025-10-17,53,4819919
Sialkot,32.4945,74.5229,covid19,36,2025-10-24,71,1026897
Sialkot,32.4945,74.5229,covid19,12,2025-10-31,31,4397717
Gujranwala,32.1617,74.1883,dengue,81,2025-08-08,170,2494200
Gujranwala,32.1617,74.1883,dengue,74,2025-08-15,221,4757155
Gujranwala,32.1617,74.1883,dengue,90,2025-08-22,263,1881482
Gujranwala,32.1617,74.1883,dengue,49,2025-08-29,98,859684
Gujranwala,32.1617,74.1883,dengue,79,2025-09-05,243,2377906
Gujranwala,32.1617,74.1883,dengue,30,2025-09-12,98,2375089
Gujranwala,32.1617,74.1883,dengue,76,2025-09-19,37,3873122
Gujranwala,32.1617,74.1883,dengue,82,2025-09-26,27,1033174
Gujranwala,32.1617,74.1883,dengue,57,2025-10-03,339,3420793
Gujranwala,32.1617,74.1883,dengue,49,2025-10-10,3,985690
Gujranwala,32.1617,74.1883,dengue,24,2025-10-17,28,3206970
Gujranwala,32.1617,74.1883,dengue,74,2025-10-24,12,3517124
Gujranwala,32.1617,74.1883,dengue,54,2025-10-31,246,2719054
Gujranwala,32.1617,74.1883,malaria,42,2025-08-08,5,4477789
Gujranwala,32.1617,74.1883,malaria,84,2025-08-15,239,1811874
Gujranwala,32.1617,74.1883,malaria,28,2025-08-22,100,797893
Gujranwala,32.1617,74.1883,malaria,56,2025-08-29,254,3069575
Gujranwala,32.1617,74.1883,malaria,34,2025-09-05,86,904808
Gujranwala,32.1617,74.1883,malaria,83,2025-09-12,359,3436561
Gujranwala,32.1617,74.1883,malaria,58,2025-09-19,161,1163345
Gujranwala,32.1617,74.1883,malaria,58,2025-09-26,220,3604975
Gujranwala,32.1617,74.1883,malaria,86,2025-10-03,243,652464
Gujranwala,32.1617,74.1883,malaria,64,2025-10-10,408,2514589
Gujranwala,32.1617,74.1883,malaria,36,2025-10-17,8,3590077
Gujranwala,32.1617,74.1883,malaria,50,2025-10-24,90,4743565
Gujranwala,32.1617,74.1883,malaria,40,2025-10-31,15,3474290
Gujranwala,32.1617,74.1883,cholera,69,2025-08-08,398,2397054
Gujranwala,32.1617,74.1883,cholera,95,2025-08-15,254,561137
Gujranwala,32.1617,74.1883,cholera,74,2025-08-22,456,520789
Gujranwala,32.1617,74.1883,cholera,49,2025-08-29,97,3291286
Gujranwala,32.1617,74.1883,cholera,64,2025-09-05,379,3739538
Gujranwala,32.1617,74.1883,cholera,47,2025-09-12,100,1467708
Gujranwala,32.1617,74.1883,cholera,26,2025-09-19,38,2395210
Gujranwala,32.1617,74.1883,cholera,27,2025-09-26,95,1820062
Gujranwala,32.1617,74.1883,cholera,40,2025-10-03,24,1020146
Gujranwala,32.1617,74.1883,cholera,65,2025-10-10,372,3971702
Gujranwala,32.1617,74.1883,cholera,23,2025-10-17,37,2350739
Gujranwala,32.1617,74.1883,cholera,21,2025-10-24,83,3472131
Gujranwala,32.1617,74.1883,cholera,28,2025-10-31,65,944186
Gujranwala,32.1617,74.1883,influenza,29,2025-08-08,0,3926704
Gujranwala,32.1617,74.1883,influenza,67,2025-08-15,364,1287463
Gujranwala,32.1617,74.1883,influenza,51,2025-08-22,393,2567267
Gujranwala,32.1617,74.1883,influenza,45,2025-08-29,45,3556139
Gujranwala,32.1617,74.1883,influenza,40,2025-09-05,5,1099791
Gujranwala,32.1617,74.1883,influenza,67,2025-09-12,189,2425879
Gujranwala,32.1617,74.1883,influenza,64,2025-09-19,392,3171240
Gujranwala,32.1617,74.1883,influenza,20,2025-09-26,75,2383778
Gujranwala,32.1617,74.1883,influenza,23,2025-10-03,36,1784832
Gujranwala,32.1617,74.1883,influenza,69,2025-10-10,20,2929154
Gujranwala,32.1617,74.1883,influenza,73,2025-10-17,110,2054323
Gujranwala,32.1617,74.1883,influenza,46,2025-10-24,23,2683763
Gujranwala,32.1617,74.1883,influenza,27,2025-10-31,5,4047930
Gujranwala,32.1617,74.1883,covid19,36,2025-08-08,30,2269549
Gujranwala,32.1617,74.1883,covid19,28,2025-08-15,33,2388999
Gujranwala,32.1617,74.1883,covid19,29,2025-08-22,95,3372071
Gujranwala,32.1617,74.1883,covid19,27,2025-08-29,89,2129456
Gujranwala,32.1617,74.1883,covid19,33,2025-09-05,10,1902210
Gujranwala,32.1617,74.1883,covid19,19,2025-09-12,3,836348
Gujranwala,32.1617,74.1883,covid19,18,2025-09-19,82,2676011
Gujranwala,32.1617,74.1883,covid19,32,2025-09-26,74,2124039
Gujranwala,32.1617,74.1883,covid19,20,2025-10-03,92,4273189
Gujranwala,32.1617,74.1883,covid19,32,2025-10-10,48,4526493
Gujranwala,32.1617,74.1883,covid19,35,2025-10-17,83,2465231
Gujranwala,32.1617,74.1883,covid19,27,2025-10-24,13,1451035
Gujranwala,32.1617,74.1883,covid19,21,2025-10-31,47,3617538
Hyderabad,25.396,68.3578,dengue,66,2025-08-08,361,4335395
Hyderabad,25.396,68.3578,dengue,57,2025-08-15,301,2017423
Hyderabad,25.396,68.3578,dengue,73,2025-08-22,281,2080672
Hyderabad,25.396,68.3578,dengue,52,2025-08-29,114,2832048
Hyderabad,25.396,68.3578,dengue,84,2025-09-05,85,3854105
Hyderabad,25.396,68.3578,dengue,54,2025-09-12,187,2689477
Hyderabad,25.396,68.3578,dengue,82,2025-09-19,364,3615325
Hyderabad,25.396,68.3578,dengue,77,2025-09-26,262,2423052
Hyderabad,25.396,68.3578,dengue,39,2025-10-03,46,967359
Hyderabad,25.396,68.3578,dengue,56,2025-10-10,35,4715931
Hyderabad,25.396,68.3578,dengue,33,2025-10-17,8,3518113
Hyderabad,25.396,68.3578,dengue,72,2025-10-24,59,3915346
Hyderabad,25.396,68.3578,dengue,25,2025-10-31,100,899031
Hyderabad,25.396,68.3578,malaria,87,2025-08-08,261,4785103
Hyderabad,25.396,68.3578,malaria,78,2025-08-15,31,2326716
Hyderabad,25.396,68.3578,malaria,72,2025-08-22,396,4867421
Hyderabad,25.396,68.3578,malaria,75,2025-08-29,410,3958837
Hyderabad,25.396,68.3578,malaria,83,2025-09-05,192,3469732
Hyderabad,25.396,68.3578,malaria,44,2025-09-12,94,874453
Hyderabad,25.396,68.3578,malaria,57,2025-09-19,498,2444349
Hyderabad,25.396,68.3578,malaria,67,2025-09-26,438,4391383
Hyderabad,25.396,68.3578,malaria,28,2025-10-03,67,2403388
Hyderabad,25.396,68.3578,malaria,74,2025-10-10,242,3964028
Hyderabad,25.396,68.3578,malaria,41,2025-10-17,14,3391559
Hyderabad,25.396,68.3578,malaria,69,2025-10-24,258,3969503
Hyderabad,25.396,68.3578,malaria,55,2025-10-31,285,2545541
Hyderabad,25.396,68.3578,cholera,89,2025-08-08,271,2748281
Hyderabad,25.396,68.3578,cholera,69,2025-08-15,414,3976756
Hyderabad,25.396,68.3578,cholera,97,2025-08-22,39,3306916
Hyderabad,25.396,68.3578,cholera,100,2025-08-29,147,3829162
Hyderabad,25.396,68.3578,cholera,68,2025-09-05,84,3819009
Hyderabad,25.396,68.3578,cholera,67,2025-09-12,85,3865092
Hyderabad,25.396,68.3578,cholera,71,2025-09-19,459,4784972
Hyderabad,25.396,68.3578,cholera,51,2025-09-26,277,4881334
Hyderabad,25.396,68.3578,cholera,49,2025-10-03,55,3936216
Hyderabad,25.396,68.3578,cholera,60,2025-10-10,307,1181964
Hyderabad,25.396,68.3578,cholera,85,2025-10-17,392,713782
Hyderabad,25.396,68.3578,cholera,69,2025-10-24,385,4887492
Hyderabad,25.396,68.3578,cholera,66,2025-10-31,462,1686368
Hyderabad,25.396,68.3578,influenza,66,2025-08-08,5,2579731
Hyderabad,25.396,68.3578,influenza,61,2025-08-15,142,4786415
Hyderabad,25.396,68.3578,influenza,77,2025-08-22,383,2541388
Hyderabad,25.396,68.3578,influenza,62,2025-08-29,106,4565307
Hyderabad,25.396,68.3578,influenza,42,2025-09-05,23,726919
Hyderabad,25.396,68.3578,influenza,25,2025-09-12,30,4829497
Hyderabad,25.396,68.3578,influenza,30,2025-09-19,62,3712159
Hyderabad,25.396,68.3578,influenza,69,2025-09-26,414,3986206
Hyderabad,25.396,68.3578,influenza,31,2025-10-03,45,4085261
Hyderabad,25.396,68.3578,influenza,36,2025-10-10,29,2457026
Hyderabad,25.396,68.3578,influenza,68,2025-10-17,379,1984776
Hyderabad,25.396,68.3578,influenza,36,2025-10-24,14,2741543
Hyderabad,25.396,68.3578,influenza,33,2025-10-31,79,1153332
Hyderabad,25.396,68.3578,covid19,34,2025-08-08,59,3351379
Hyderabad,25.396,68.3578,covid19,15,2025-08-15,19,2435963
Hyderabad,25.396,68.3578,covid19,34,2025-08-22,12,4003085
Hyderabad,25.396,68.3578,covid19,21,2025-08-29,80,3722351
Hyderabad,25.396,68.3578,covid19,30,2025-09-05,67,3634067
Hyderabad,25.396,68.3578,covid19,20,2025-09-12,70,506671
Hyderabad,25.396,68.3578,covid19,24,2025-09-19,7,4034555
Hyderabad,25.396,68.3578,covid19,17,2025-09-26,48,2580203
Hyderabad,25.396,68.3578,covid19,24,2025-10-03,78,3521481
Hyderabad,25.396,68.3578,covid19,36,2025-10-10,71,1543782
Hyderabad,25.396,68.3578,covid19,38,2025-10-17,40,1687091
Hyderabad,25.396,68.3578,covid19,27,2025-10-24,85,3810223
Hyderabad,25.396,68.3578,covid19,10,2025-10-31,58,4684388
Sargodha,32.0836,72.6711,dengue,42,2025-08-08,63,1984283
Sargodha,32.0836,72.6711,dengue,79,2025-08-15,313,986149
Sargodha,32.0836,72.6711,dengue,66,2025-08-22,308,4708410
Sargodha,32.0836,72.6711,dengue,81,2025-08-29,262,2781683
Sargodha,32.0836,72.6711,dengue,47,2025-09-05,86,1790361
Sargodha,32.0836,72.6711,dengue,59,2025-09-12,206,1848180
Sargodha,32.0836,72.6711,dengue,68,2025-09-19,454,2256973
Sargodha,32.0836,72.6711,dengue,46,2025-09-26,52,1164087
Sargodha,32.0836,72.6711,dengue,43,2025-10-03,78,2037785
Sargodha,32.0836,72.6711,dengue,78,2025-10-10,165,3962424
Sargodha,32.0836,72.6711,dengue,34,2025-10-17,36,3136814
Sargodha,32.0836,72.6711,dengue,51,2025-10-24,203,1033892
Sargodha,32.0836,72.6711,dengue,51,2025-10-31,135,1217101
Sargodha,32.0836,72.6711,malaria,83,2025-08-08,254,2523692
Sargodha,32.0836,72.6711,malaria,95,2025-08-15,125,3696783
Sargodha,32.0836,72.6711,malaria,85,2025-08-22,178,2137741
Sargodha,32.0836,72.6711,malaria,70,2025-08-29,127,1359482
Sargodha,32.0836,72.6711,malaria,85,2025-09-05,287,3848920
Sargodha,32.0836,72.6711,malaria,67,2025-09-12,132,4550965
Sargodha,32.0836,72.6711,malaria,34,2025-09-19,21,4791757
Sargodha,32.0836,72.6711,malaria,67,2025-09-26,261,1942599
Sargodha,32.0836,72.6711,malaria,84,2025-10-03,264,1186038
Sargodha,32.0836,72.6711,malaria,39,2025-10-10,29,2490887
Sargodha,32.0836,72.6711,malaria,46,2025-10-17,97,4472170
Sargodha,32.0836,72.6711,malaria,86,2025-10-24,265,1633269
Sargodha,32.0836,72.6711,malaria,53,2025-10-31,394,1417148
Sargodha,32.0836,72.6711,cholera,55,2025-08-08,341,3467178
Sargodha,32.0836,72.6711,cholera,52,2025-08-15,341,712473
Sargodha,32.0836,72.6711,cholera,79,2025-08-22,121,2388667
Sargodha,32.0836,72.6711,cholera,87,2025-08-29,262,3225055
Sargodha,32.0836,72.6711,cholera,72,2025-09-05,239,2320014
Sargodha,32.0836,72.6711,cholera,26,2025-09-12,27,4814789
Sargodha,32.0836,72.6711,cholera,70,2025-09-19,205,4786540
Sargodha,32.0836,72.6711,cholera,38,2025-09-26,60,3782037
Sargodha,32.0836,72.6711,cholera,29,2025-10-03,45,4492311
Sargodha,32.0836,72.6711,cholera,62,2025-10-10,385,4716760
Sargodha,32.0836,72.6711,cholera,62,2025-10-17,361,2326846
Sargodha,32.0836,72.6711,cholera,49,2025-10-24,60,2378512
Sargodha,32.0836,72.6711,cholera,60,2025-10-31,499,2304790
Sargodha,32.0836,72.6711,influenza,34,2025-08-08,99,3231908
Sargodha,32.0836,72.6711,influenza,50,2025-08-15,9,4689837
Sargodha,32.0836,72.6711,influenza,23,2025-08-22,2,4746331
Sargodha,32.0836,72.6711,influenza,47,2025-08-29,65,4688541
Sargodha,32.0836,72.6711,influenza,45,2025-09-05,28,4107767
Sargodha,32.0836,72.6711,influenza,67,2025-09-12,98,2079940
Sargodha,32.0836,72.6711,influenza,58,2025-09-19,413,4432995
Sargodha,32.0836,72.6711,influenza,74,2025-09-26,30,2313273
Sargodha,32.0836,72.6711,influenza,45,2025-10-03,70,3703914
Sargodha,32.0836,72.6711,influenza,72,2025-10-10,91,4256777
Sargodha,32.0836,72.6711,influenza,49,2025-10-17,12,2165717
Sargodha,32.0836,72.6711,influenza,52,2025-10-24,114,4318026
Sargodha,32.0836,72.6711,influenza,26,2025-10-31,2,4948943
Sargodha,32.0836,72.6711,covid19,39,2025-08-08,62,4800120
Sargodha,32.0836,72.6711,covid19,37,2025-08-15,48,982358
Sargodha,32.0836,72.6711,covid19,33,2025-08-22,16,1280576
Sargodha,32.0836,72.6711,covid19,38,2025-08-29,67,1320462
Sargodha,32.0836,72.6711,covid19,39,2025-09-05,97,3879191
Sargodha,32.0836,72.6711,covid19,37,2025-09-12,90,1317514
Sargodha,32.0836,72.6711,covid19,32,2025-09-19,98,2132008
Sargodha,32.0836,72.6711,covid19,24,2025-09-26,65,4826060
Sargodha,32.0836,72.6711,covid19,15,2025-10-03,77,4680141
Sargodha,32.0836,72.6711,covid19,37,2025-10-10,58,2596183
Sargodha,32.0836,72.6711,covid19,30,2025-10-17,52,1799544
Sargodha,32.0836,72.6711,covid19,19,2025-10-24,40,1115259
Sargodha,32.0836,72.6711,covid19,39,2025-10-31,20,540753
Bahawalpur,29.4,71.6833,dengue,35,2025-08-08,16,623899
Bahawalpur,29.4,71.6833,dengue,57,2025-08-15,414,533919
Bahawalpur,29.4,71.6833,dengue,76,2025-08-22,320,1195516
Bahawalpur,29.4,71.6833,dengue,61,2025-08-29,72,4367107
Bahawalpur,29.4,71.6833,dengue,79,2025-09-05,271,724636
Bahawalpur,29.4,71.6833,dengue,85,2025-09-12,68,2602639
Bahawalpur,29.4,71.6833,dengue,81,2025-09-19,256,2654371
Bahawalpur,29.4,71.6833,dengue,47,2025-09-26,86,2245663
Bahawalpur,29.4,71.6833,dengue,48,2025-10-03,74,731051
Bahawalpur,29.4,71.6833,dengue,55,2025-10-10,495,4364231
Bahawalpur,29.4,71.6833,dengue,24,2025-10-17,19,3536771
Bahawalpur,29.4,71.6833,dengue,54,2025-10-24,336,4012628
Bahawalpur,29.4,71.6833,dengue,38,2025-10-31,74,999306
Bahawalpur,29.4,71.6833,malaria,58,2025-08-08,116,2731985
Bahawalpur,29.4,71.6833,malaria,99,2025-08-15,258,4813471
Bahawalpur,29.4,71.6833,malaria,51,2025-08-22,446,1653168
Bahawalpur,29.4,71.6833,malaria,63,2025-08-29,64,1354903
Bahawalpur,29.4,71.6833,malaria,77,2025-09-05,52,3962681
Bahawalpur,29.4,71.6833,malaria,69,2025-09-12,478,4327686
Bahawalpur,29.4,71.6833,malaria,76,2025-09-19,268,4797598
Bahawalpur,29.4,71.6833,malaria,86,2025-09-26,382,2421819
Bahawalpur,29.4,71.6833,malaria,49,2025-10-03,72,3543183
Bahawalpur,29.4,71.6833,malaria,64,2025-10-10,375,3625710
Bahawalpur,29.4,71.6833,malaria,64,2025-10-17,181,2623422
